store_nbr,item_nbr,family,total_demand,average_daily_demand,demand_std,max_daily_demand,active_sales_days,sales_frequency,demand_share,cumulative_demand_share,abc_class,safety_stock,reorder_point,coefficient_of_variation,replenishment_risk
44,1914277,BEVERAGES,9736.0,17.11,18.2,94.0,569,0.9611,0.0001,0.5955,A,79.46,199.23,1.0637054354178843,High Risk
25,1397062,BEVERAGES,7298.0,16.55,19.07,182.0,441,0.7449,0.0001,0.6908,A,83.24,199.08,1.1522658610271903,High Risk
45,1173210,CLEANING,7704.0,14.67,22.07,258.0,525,0.8868,0.0001,0.6753,A,96.36,199.08,1.5044308111792775,High Risk
44,213788,GROCERY I,5637.0,9.91,29.67,614.0,569,0.9611,0.0001,0.7713,A,129.5,198.85,2.993945509586277,High Risk
25,1149069,PRODUCE,7226.0,14.63,21.99,137.0,494,0.8345,0.0001,0.6944,A,95.98,198.37,1.503075871496924,High Risk
45,619969,GROCERY I,8993.0,15.72,20.14,421.0,572,0.9662,0.0001,0.6227,A,87.94,197.99,1.2811704834605597,High Risk
45,315322,GROCERY I,10106.0,17.13,17.78,253.0,590,0.9966,0.0001,0.5841,A,77.63,197.53,1.0379451255107999,High Risk
44,1428330,BEVERAGES,8927.0,15.63,20.17,312.0,571,0.9645,0.0001,0.6256,A,88.05,197.48,1.290467050543826,High Risk
44,1146797,GROCERY I,8197.0,13.89,22.66,431.0,590,0.9966,0.0001,0.6539,A,98.92,196.17,1.6313894888408926,High Risk
44,651523,GROCERY I,6664.0,11.47,26.46,616.0,581,0.9814,0.0001,0.7191,A,115.52,195.81,2.306887532693984,High Risk
47,2026959,GROCERY I,8900.0,15.37,20.2,340.0,579,0.978,0.0001,0.6263,A,88.17,195.77,1.314248536109304,High Risk
49,1961595,GROCERY I,6832.0,13.04,23.9,363.0,524,0.8851,0.0001,0.7105,A,104.33,195.59,1.8328220858895705,High Risk
44,265279,BREAD/BAKERY,8751.0,15.06,20.58,283.0,581,0.9814,0.0001,0.6332,A,89.83,195.27,1.3665338645418326,High Risk
44,769314,CLEANING,9149.0,15.53,19.79,187.0,589,0.9949,0.0001,0.6171,A,86.4,195.13,1.274307791371539,High Risk
25,805310,BEVERAGES,6008.0,17.07,17.33,172.0,352,0.5946,0.0001,0.7517,A,75.63,195.11,1.0152314001171645,High Risk
44,165550,BEVERAGES,9964.0,17.06,17.3,187.0,584,0.9865,0.0001,0.5881,A,75.51,194.95,1.0140679953106684,High Risk
44,464339,GROCERY I,7277.0,12.33,24.75,570.0,590,0.9966,0.0001,0.692,A,108.04,194.37,2.0072992700729926,High Risk
45,418238,BEVERAGES,9485.0,16.97,17.29,143.0,559,0.9443,0.0001,0.6046,A,75.5,194.27,1.018856806128462,High Risk
47,463901,CLEANING,7810.0,13.37,22.97,210.0,584,0.9865,0.0001,0.6715,A,100.27,193.89,1.718025430067315,High Risk
44,877514,CLEANING,9347.0,15.9,18.88,164.0,588,0.9932,0.0001,0.6102,A,82.43,193.7,1.1874213836477987,High Risk
44,1003679,GROCERY I,8270.0,14.04,21.71,313.0,589,0.9949,0.0001,0.6511,A,94.78,193.07,1.5462962962962965,High Risk
44,1958238,BEVERAGES,7603.0,13.29,22.86,382.0,572,0.9662,0.0001,0.6787,A,99.81,192.85,1.7200902934537248,High Risk
45,655427,CLEANING,9806.0,16.79,17.21,219.0,584,0.9865,0.0001,0.5925,A,75.14,192.67,1.0250148898153664,High Risk
44,326951,GROCERY I,9535.0,16.19,18.14,404.0,589,0.9949,0.0001,0.6031,A,79.19,192.51,1.1204447189623223,High Risk
25,1489880,PRODUCE,5938.0,13.53,22.36,225.0,439,0.7416,0.0001,0.7548,A,97.63,192.32,1.6526237989652623,High Risk
44,1920071,GROCERY I,8379.0,14.52,20.75,296.0,577,0.9747,0.0001,0.6464,A,90.58,192.23,1.4290633608815428,High Risk
47,1062374,MEATS,8134.8060000000005,14.74,20.23,150.508,552,0.9324,0.0001,0.656,A,88.31,191.47,1.3724559023066485,High Risk
47,1354383,GROCERY I,8844.0,15.96,18.21,400.0,554,0.9358,0.0001,0.6286,A,79.48,191.23,1.1409774436090225,High Risk
44,1306198,CLEANING,8749.0,14.85,19.98,141.0,589,0.9949,0.0001,0.6333,A,87.22,191.19,1.3454545454545455,High Risk
45,907684,BEVERAGES,9379.0,16.4,17.41,285.0,572,0.9662,0.0001,0.6086,A,76.0,190.78,1.0615853658536587,High Risk
44,848765,GROCERY I,8804.0,15.02,19.6,189.0,586,0.9899,0.0001,0.6304,A,85.55,190.71,1.3049267643142477,High Risk
45,807495,BEVERAGES,7932.0,14.06,21.11,488.0,564,0.9527,0.0001,0.6657,A,92.17,190.62,1.5014224751066856,High Risk
44,1235334,GROCERY I,5269.0,9.13,28.89,681.0,577,0.9747,0.0001,0.791,A,126.13,190.05,3.1642935377875134,High Risk
25,730259,BEVERAGES,6418.0,16.54,16.99,156.0,388,0.6554,0.0001,0.7312,A,74.18,189.97,1.0272067714631197,High Risk
44,2010568,GROCERY I,8585.0,15.84,18.09,225.0,542,0.9155,0.0001,0.638,A,78.98,189.86,1.1420454545454546,High Risk
44,1037856,BEVERAGES,8867.0,15.92,17.84,286.0,557,0.9409,0.0001,0.6276,A,77.89,189.32,1.120603015075377,High Risk
44,414752,GROCERY I,9335.0,15.93,17.78,175.0,586,0.9899,0.0001,0.6108,A,77.62,189.13,1.1161330822347773,High Risk
49,208659,GROCERY I,6642.0,11.39,24.55,589.0,583,0.9848,0.0001,0.7196,A,107.17,186.92,2.1553994732221247,High Risk
44,1463801,BEVERAGES,6866.0,12.46,22.81,455.0,551,0.9307,0.0001,0.7089,A,99.59,186.82,1.8306581059390046,High Risk
44,502227,GROCERY I,9052.0,15.55,17.85,230.0,582,0.9831,0.0001,0.6209,A,77.93,186.8,1.1479099678456592,High Risk
45,314570,CLEANING,9126.0,15.49,17.88,391.0,589,0.9949,0.0001,0.618,A,78.07,186.53,1.1542930923176242,High Risk
44,360704,GROCERY I,8449.0,14.49,19.48,217.0,583,0.9848,0.0001,0.6438,A,85.04,186.49,1.3443754313319531,High Risk
44,1047774,BEVERAGES,7665.0,13.86,20.41,404.0,553,0.9341,0.0001,0.6768,A,89.12,186.14,1.4725829725829727,High Risk
25,1501524,PRODUCE,8012.0,16.15,16.67,113.0,496,0.8378,0.0001,0.6624,A,72.77,185.85,1.032198142414861,High Risk
45,1354381,GROCERY I,7603.0,12.91,21.82,519.0,589,0.9949,0.0001,0.6788,A,95.23,185.59,1.6901626646010843,High Risk
45,1958187,BEVERAGES,8122.0,14.0,20.05,418.0,580,0.9797,0.0001,0.6566,A,87.51,185.54,1.4321428571428572,High Risk
44,314570,CLEANING,8284.0,14.11,19.8,449.0,587,0.9916,0.0001,0.6503,A,86.45,185.24,1.4032600992204112,High Risk
49,1958238,BEVERAGES,7211.0,12.5,22.35,492.0,577,0.9747,0.0001,0.6949,A,97.57,185.05,1.788,High Risk
47,418238,BEVERAGES,8490.0,15.11,18.16,208.0,562,0.9493,0.0001,0.6417,A,79.28,185.03,1.201853077432164,High Risk
44,1970428,GROCERY I,5154.0,11.11,24.5,474.0,464,0.7838,0.0001,0.7956,A,106.94,184.69,2.205220522052205,High Risk
49,1958187,BEVERAGES,8787.0,15.58,17.27,307.0,564,0.9527,0.0001,0.6313,A,75.38,184.44,1.1084724005134787,High Risk
25,583795,MEATS,5681.975,12.3,22.46,239.023,462,0.7804,0.0001,0.7692,A,98.03,184.12,1.8260162601626015,High Risk
44,1464217,BEVERAGES,8514.0,14.63,18.71,172.0,582,0.9831,0.0001,0.6403,A,81.67,184.07,1.278879015721121,High Risk
45,263583,GROCERY I,6396.0,10.91,24.63,565.0,586,0.9899,0.0001,0.7326,A,107.52,183.92,2.2575618698441797,High Risk
45,906979,BEVERAGES,8268.0,15.37,17.35,97.0,538,0.9088,0.0001,0.6513,A,75.76,183.34,1.1288223812621991,High Risk
45,1970428,GROCERY I,5230.0,12.51,21.87,251.0,418,0.7061,0.0001,0.7924,A,95.48,183.07,1.7482014388489209,High Risk
44,208659,GROCERY I,7232.0,12.51,21.64,396.0,578,0.9764,0.0001,0.6942,A,94.46,182.05,1.729816147082334,High Risk
44,1489881,PRODUCE,5460.0,15.78,16.34,115.0,346,0.5845,0.0001,0.7802,A,71.32,181.78,1.035487959442332,High Risk
45,1070962,GROCERY I,7951.0,14.2,18.81,246.0,560,0.9459,0.0001,0.6647,A,82.1,181.49,1.3246478873239436,High Risk
49,1975715,GROCERY I,7243.0,12.47,21.54,380.0,581,0.9814,0.0001,0.6936,A,94.04,181.31,1.7273456295108258,High Risk
47,1168717,GROCERY I,8767.0,14.91,17.48,301.0,588,0.9932,0.0001,0.6323,A,76.31,180.67,1.1723675385647216,High Risk
44,1404385,BEVERAGES,6762.0,12.86,20.74,258.0,526,0.8885,0.0001,0.7139,A,90.53,180.52,1.6127527216174182,High Risk
47,1976260,BEVERAGES,6208.0,15.1,17.12,230.0,411,0.6943,0.0001,0.742,A,74.75,180.48,1.1337748344370862,High Risk
25,1224521,BEVERAGES,6025.0,14.88,17.4,117.0,405,0.6841,0.0001,0.7511,A,75.95,180.09,1.1693548387096773,High Risk
47,1149069,PRODUCE,8891.0,15.54,16.33,132.0,572,0.9662,0.0001,0.6267,A,71.28,180.09,1.0508365508365507,High Risk
44,1040348,GROCERY I,8604.0,14.68,17.62,312.0,586,0.9899,0.0001,0.637,A,76.93,179.71,1.2002724795640327,High Risk
47,358264,GROCERY I,5286.0,9.86,25.29,577.0,536,0.9054,0.0001,0.7897,A,110.42,179.46,2.5649087221095335,High Risk
47,1898960,BEVERAGES,6065.0,14.04,18.29,321.0,432,0.7297,0.0001,0.7487,A,79.84,178.11,1.3027065527065527,High Risk
49,1091367,GROCERY I,8158.0,14.26,17.93,381.0,572,0.9662,0.0001,0.655,A,78.27,178.11,1.2573632538569426,High Risk
44,1463887,BEVERAGES,8515.0,15.18,16.39,184.0,561,0.9476,0.0001,0.6402,A,71.54,177.78,1.0797101449275364,High Risk
49,1070962,GROCERY I,8650.0,15.47,15.86,105.0,559,0.9443,0.0001,0.636,A,69.25,177.57,1.0252100840336134,High Risk
44,1281011,BEVERAGES,5756.0,10.45,23.92,503.0,551,0.9307,0.0001,0.7653,A,104.43,177.56,2.288995215311005,High Risk
47,414421,GROCERY I,6341.0,10.8,23.32,495.0,587,0.9916,0.0001,0.7351,A,101.82,177.43,2.159259259259259,High Risk
44,1971255,BEVERAGES,7117.0,15.54,15.62,96.0,458,0.7736,0.0001,0.6979,A,68.18,176.95,1.005148005148005,High Risk
45,1047774,BEVERAGES,6033.0,11.17,22.51,350.0,540,0.9122,0.0001,0.7506,A,98.25,176.45,2.0152193375111906,High Risk
44,679442,BEVERAGES,5217.0,12.82,19.67,192.0,407,0.6875,0.0001,0.7931,A,85.87,175.6,1.5343213728549143,High Risk
49,868529,GROCERY I,8432.0,14.34,16.98,350.0,588,0.9932,0.0001,0.6443,A,74.13,174.51,1.1841004184100419,High Risk
49,559873,GROCERY I,8467.0,14.4,16.65,239.0,588,0.9932,0.0001,0.6428,A,72.68,173.48,1.1562499999999998,High Risk
49,402174,GROCERY I,7464.0,13.03,18.7,224.0,573,0.9679,0.0001,0.6836,A,81.63,172.82,1.4351496546431313,High Risk
44,510055,GROCERY I,5113.0,9.8,23.51,472.0,522,0.8818,0.0001,0.7976,A,102.62,171.19,2.3989795918367345,High Risk
44,564110,GROCERY I,6629.0,13.93,16.79,246.0,476,0.8041,0.0001,0.7204,A,73.29,170.77,1.2053122756640344,High Risk
49,1261025,BEVERAGES,5303.0,11.4,20.68,381.0,465,0.7855,0.0001,0.7888,A,90.27,170.1,1.8140350877192981,High Risk
49,1306198,CLEANING,8583.0,14.8,15.17,107.0,580,0.9797,0.0001,0.6382,A,66.23,169.82,1.025,High Risk
47,938576,GROCERY I,6535.0,12.54,18.7,206.0,521,0.8801,0.0001,0.7252,A,81.62,169.42,1.4912280701754386,High Risk
44,1261376,GROCERY I,8516.0,14.43,15.59,348.0,590,0.9966,0.0001,0.6399,A,68.04,169.08,1.0803880803880803,High Risk
44,1165989,GROCERY I,7519.0,14.63,15.27,151.0,514,0.8682,0.0001,0.6821,A,66.66,169.06,1.043745727956254,High Risk
44,1689920,PRODUCE,7792.35,14.54,15.41,99.049,536,0.9054,0.0001,0.6722,A,67.26,169.02,1.0598349381017882,High Risk
44,1070962,GROCERY I,7613.0,13.69,16.68,134.0,556,0.9392,0.0001,0.6785,A,72.8,168.65,1.218407596785975,High Risk
44,627263,GROCERY I,7878.0,13.38,16.97,181.0,589,0.9949,0.0001,0.668,A,74.09,167.71,1.2683109118086695,High Risk
44,1463806,BEVERAGES,6115.0,10.94,20.86,299.0,559,0.9443,0.0001,0.7465,A,91.08,167.66,1.906764168190128,High Risk
49,1255777,BEVERAGES,6004.0,11.14,20.31,370.0,539,0.9105,0.0001,0.7518,A,88.65,166.62,1.8231597845601435,High Risk
47,1920071,GROCERY I,7232.0,12.64,17.88,298.0,572,0.9662,0.0001,0.6941,A,78.05,166.56,1.4145569620253162,High Risk
49,1464217,BEVERAGES,5499.0,9.53,22.8,510.0,577,0.9747,0.0001,0.7779,A,99.55,166.26,2.392444910807975,High Risk
44,1463568,BEVERAGES,7663.0,13.3,16.55,312.0,576,0.973,0.0001,0.6769,A,72.27,165.39,1.244360902255639,High Risk
25,1695931,PRODUCE,5203.231,10.28,21.27,445.039,506,0.8547,0.0001,0.7937,A,92.86,164.84,2.0690661478599224,High Risk
25,1958181,BEVERAGES,6539.0,12.87,17.11,321.0,508,0.8581,0.0001,0.7248,A,74.71,164.82,1.3294483294483295,High Risk
44,933780,GROCERY I,8063.0,14.17,15.02,135.0,569,0.9611,0.0001,0.6602,A,65.56,164.75,1.059985885673959,High Risk
44,1310076,CLEANING,6480.0,13.06,16.66,107.0,496,0.8378,0.0001,0.7284,A,72.74,164.19,1.2756508422664625,High Risk
47,1975512,GROCERY I,7243.0,12.89,16.88,249.0,562,0.9493,0.0001,0.6937,A,73.71,163.92,1.3095422808378587,High Risk
45,168989,GROCERY I,5794.0,10.11,21.3,268.0,573,0.9679,0.0001,0.7628,A,93.0,163.78,2.106824925816024,High Risk
49,683721,GROCERY I,5549.0,9.72,21.92,507.0,571,0.9645,0.0001,0.7753,A,95.68,163.71,2.2551440329218106,High Risk
44,459762,BREAD/BAKERY,8237.0,14.01,14.93,158.0,588,0.9932,0.0001,0.6522,A,65.17,163.23,1.065667380442541,High Risk
45,1146786,GROCERY I,6776.0,12.57,17.19,162.0,539,0.9105,0.0001,0.7128,A,75.05,163.05,1.3675417661097853,High Risk
45,358519,GROCERY I,8233.0,14.0,14.82,132.0,588,0.9932,0.0001,0.6523,A,64.68,162.7,1.0585714285714285,High Risk
25,1157329,GROCERY I,6490.0,12.34,17.26,241.0,526,0.8885,0.0001,0.7277,A,75.35,161.72,1.3987034035656403,High Risk
47,1459514,CLEANING,5449.0,10.5,20.13,171.0,519,0.8767,0.0001,0.7809,A,87.87,161.36,1.917142857142857,High Risk
44,1085246,MEATS,6349.75,11.67,18.19,164.344,544,0.9189,0.0001,0.7349,A,79.42,161.12,1.5586975149957156,High Risk
25,1047681,BEVERAGES,6490.0,12.78,16.33,184.0,508,0.8581,0.0001,0.7277,A,71.27,160.7,1.2777777777777777,High Risk
45,215303,GROCERY I,6844.0,11.66,18.01,275.0,587,0.9916,0.0001,0.7101,A,78.61,160.22,1.544596912521441,High Risk
47,1421428,BEVERAGES,6168.0,11.57,18.1,183.0,533,0.9003,0.0001,0.7438,A,79.02,160.03,1.5643906655142612,High Risk
49,2010329,GROCERY I,6905.0,11.84,17.47,265.0,583,0.9848,0.0001,0.7065,A,76.24,159.15,1.4755067567567566,High Risk
47,468265,BEVERAGES,7032.0,13.5,14.65,179.0,521,0.8801,0.0001,0.7013,A,63.96,158.44,1.0851851851851853,High Risk
44,1459514,CLEANING,5365.0,10.14,19.99,150.0,529,0.8936,0.0001,0.7859,A,87.26,158.26,1.9714003944773173,High Risk
47,1003679,GROCERY I,6402.0,10.92,18.71,249.0,586,0.9899,0.0001,0.7325,A,81.67,158.15,1.7133699633699635,High Risk
47,1958189,BEVERAGES,5782.0,10.29,19.7,344.0,562,0.9493,0.0001,0.7638,A,86.0,158.02,1.9144800777453839,High Risk
44,1963838,CLEANING,6587.0,13.15,15.08,160.0,501,0.8463,0.0001,0.7222,A,65.84,157.87,1.1467680608365018,High Risk
44,315473,BREAD/BAKERY,6203.0,11.79,17.25,171.0,526,0.8885,0.0001,0.7422,A,75.28,157.83,1.4631043256997456,High Risk
47,1464094,BEVERAGES,5741.0,11.06,18.4,214.0,519,0.8767,0.0001,0.7662,A,80.31,157.74,1.663652802893309,High Risk
47,1313222,BREAD/BAKERY,8079.0,13.79,13.92,304.0,586,0.9899,0.0001,0.6593,A,60.75,157.25,1.009427121102248,High Risk
45,1317094,GROCERY I,7163.0,12.75,15.56,325.0,562,0.9493,0.0001,0.696,A,67.91,157.13,1.2203921568627452,High Risk
49,1146797,GROCERY I,7277.0,12.38,16.0,359.0,588,0.9932,0.0001,0.6919,A,69.83,156.46,1.2924071082390953,High Risk
45,1159597,CLEANING,5863.0,11.02,18.14,152.0,532,0.8986,0.0001,0.7589,A,79.17,156.31,1.646098003629764,High Risk
49,877514,CLEANING,7952.0,13.57,13.95,107.0,586,0.9899,0.0001,0.6646,A,60.88,155.87,1.028002947678703,High Risk
49,1971255,BEVERAGES,6177.0,13.37,14.05,131.0,462,0.7804,0.0001,0.7433,A,61.34,154.93,1.0508601346297683,High Risk
44,1932491,BEVERAGES,6876.0,12.85,14.88,294.0,535,0.9037,0.0001,0.7086,A,64.96,154.92,1.1579766536964982,High Risk
45,938575,GROCERY I,5734.0,10.26,18.98,358.0,559,0.9443,0.0001,0.7665,A,82.85,154.65,1.8499025341130606,High Risk
47,2010667,GROCERY I,6481.0,11.87,16.26,122.0,546,0.9223,0.0001,0.7282,A,70.98,154.07,1.3698399326032016,High Risk
49,1158719,GROCERY I,5509.0,11.67,16.52,339.0,472,0.7973,0.0001,0.7776,A,72.1,153.8,1.4155955441302486,High Risk
44,1354380,GROCERY I,5846.0,9.91,19.32,455.0,590,0.9966,0.0001,0.7599,A,84.35,153.71,1.9495459132189707,High Risk
49,1920071,GROCERY I,6054.0,10.35,18.47,360.0,585,0.9882,0.0001,0.7494,A,80.64,153.08,1.7845410628019323,High Risk
44,264752,CLEANING,5087.0,8.68,21.12,510.0,586,0.9899,0.0001,0.7984,A,92.21,152.97,2.4331797235023043,High Risk
49,153267,GROCERY I,5213.0,8.97,20.51,300.0,581,0.9814,0.0001,0.7932,A,89.53,152.34,2.286510590858417,High Risk
25,1695935,PRODUCE,6109.777,12.76,14.36,189.445,479,0.8091,0.0001,0.7467,A,62.7,151.99,1.1253918495297806,High Risk
45,1363878,GROCERY I,6169.0,12.51,14.72,226.0,493,0.8328,0.0001,0.7436,A,64.27,151.86,1.176658673061551,High Risk
45,315473,BREAD/BAKERY,6689.0,12.03,15.46,128.0,556,0.9392,0.0001,0.7172,A,67.47,151.68,1.2851205320033252,High Risk
44,876663,GROCERY I,6831.0,11.9,15.55,135.0,574,0.9696,0.0001,0.7106,A,67.89,151.19,1.3067226890756303,High Risk
44,2026454,GROCERY I,7056.0,12.06,15.28,142.0,585,0.9882,0.0001,0.7003,A,66.72,151.15,1.266998341625207,High Risk
25,1968452,DAIRY,6352.0,13.12,13.58,109.0,484,0.8176,0.0001,0.7347,A,59.26,151.13,1.0350609756097562,High Risk
45,1974834,BEVERAGES,5486.0,12.44,14.65,171.0,441,0.7449,0.0001,0.7787,A,63.96,151.04,1.1776527331189712,High Risk
47,208659,GROCERY I,5140.0,9.33,19.59,346.0,551,0.9307,0.0001,0.7963,A,85.5,150.8,2.09967845659164,High Risk
45,1464094,BEVERAGES,5632.0,9.9,18.53,282.0,569,0.9611,0.0001,0.7716,A,80.91,150.2,1.8717171717171717,High Risk
25,843585,GROCERY I,6377.0,12.55,14.26,120.0,508,0.8581,0.0001,0.7334,A,62.25,150.12,1.1362549800796813,High Risk
49,1937454,BEVERAGES,6230.0,13.03,13.4,177.0,478,0.8074,0.0001,0.7412,A,58.49,149.72,1.0283960092095166,High Risk
44,123602,GROCERY I,7044.0,12.34,14.43,145.0,571,0.9645,0.0001,0.7007,A,63.0,149.36,1.1693679092382496,High Risk
49,1091366,GROCERY I,6997.0,11.88,14.84,333.0,589,0.9949,0.0001,0.7028,A,64.81,147.96,1.2491582491582491,High Risk
44,1441817,GROCERY I,7401.0,12.65,13.59,130.0,585,0.9882,0.0001,0.6865,A,59.33,147.89,1.074308300395257,High Risk
44,268662,GROCERY I,5255.0,9.14,19.0,213.0,575,0.9713,0.0001,0.7916,A,82.96,146.94,2.0787746170678334,High Risk
45,886067,BEVERAGES,6514.0,11.93,14.44,114.0,546,0.9223,0.0001,0.7264,A,63.05,146.57,1.2103939647946353,High Risk
47,123602,GROCERY I,5140.0,9.64,18.0,210.0,533,0.9003,0.0001,0.7962,A,78.59,146.1,1.867219917012448,High Risk
47,1463772,BEVERAGES,6026.0,11.7,14.57,266.0,515,0.8699,0.0001,0.751,A,63.63,145.53,1.2452991452991453,High Risk
45,564288,BREAD/BAKERY,6469.0,11.43,14.96,107.0,566,0.9561,0.0001,0.729,A,65.33,145.33,1.3088363954505688,High Risk
44,2027203,GROCERY I,5593.0,12.32,13.48,124.0,454,0.7669,0.0001,0.7731,A,58.84,145.08,1.094155844155844,High Risk
47,1064018,GROCERY I,5892.0,11.95,14.05,222.0,493,0.8328,0.0001,0.7575,A,61.35,145.01,1.1757322175732219,High Risk
47,1239868,POULTRY,6637.953,12.34,13.32,145.652,538,0.9088,0.0001,0.7199,A,58.13,144.5,1.079416531604538,High Risk
45,454326,GROCERY I,6565.0,11.26,14.77,296.0,583,0.9848,0.0001,0.7234,A,64.49,143.32,1.3117229129662522,High Risk
44,805788,GROCERY I,6197.0,10.67,15.66,184.0,581,0.9814,0.0001,0.7425,A,68.36,143.02,1.4676663542642925,High Risk
45,1167544,BEVERAGES,6337.0,11.14,14.73,235.0,569,0.9611,0.0001,0.7354,A,64.29,142.25,1.322262118491921,High Risk
25,556698,BEVERAGES,5128.0,11.37,14.23,120.0,451,0.7618,0.0001,0.797,A,62.13,141.72,1.251539138082674,High Risk
44,1913230,CLEANING,6527.0,11.14,14.57,179.0,586,0.9899,0.0001,0.7258,A,63.62,141.59,1.307899461400359,High Risk
45,1084882,GROCERY I,6126.0,10.42,15.7,373.0,588,0.9932,0.0001,0.7458,A,68.55,141.47,1.5067178502879077,High Risk
44,207857,GROCERY I,7080.0,12.0,13.15,119.0,590,0.9966,0.0001,0.6997,A,57.41,141.41,1.0958333333333334,High Risk
44,358519,GROCERY I,6995.0,11.92,13.19,179.0,587,0.9916,0.0001,0.703,A,57.6,141.02,1.1065436241610738,High Risk
25,1182733,BEVERAGES,5148.0,11.94,13.13,119.0,431,0.728,0.0001,0.7959,A,57.32,140.93,1.0996649916247907,High Risk
44,165718,BREAD/BAKERY,7086.0,12.22,12.61,142.0,580,0.9797,0.0001,0.6995,A,55.05,140.57,1.0319148936170213,High Risk
25,410257,GROCERY I,5091.0,10.18,15.67,276.0,500,0.8446,0.0001,0.7981,A,68.4,139.68,1.5392927308447937,High Risk
25,1105212,GROCERY I,5927.0,11.44,13.59,151.0,518,0.875,0.0001,0.7553,A,59.33,139.42,1.187937062937063,High Risk
47,852620,CLEANING,6846.0,12.03,12.38,88.0,569,0.9611,0.0001,0.7098,A,54.05,138.27,1.0290939318370742,High Risk
44,1958219,BEVERAGES,5711.0,12.07,12.26,81.0,473,0.799,0.0001,0.7676,A,53.51,138.03,1.015741507870754,High Risk
44,517615,GROCERY I,5296.0,12.06,12.25,219.0,439,0.7416,0.0001,0.7892,A,53.49,137.94,1.01575456053068,High Risk
49,1085246,MEATS,5974.683,11.27,13.48,100.818,530,0.8953,0.0001,0.753,A,58.86,137.77,1.1960958296362023,High Risk
47,1012787,GROCERY I,6050.0,10.47,14.67,169.0,578,0.9764,0.0001,0.7497,A,64.05,137.32,1.4011461318051575,High Risk
47,871421,BEVERAGES,5558.0,9.68,15.91,246.0,574,0.9696,0.0001,0.7751,A,69.47,137.25,1.6435950413223142,High Risk
47,839364,BEVERAGES,6030.0,10.6,14.37,179.0,569,0.9611,0.0001,0.7509,A,62.74,136.92,1.3556603773584905,High Risk
47,1354381,GROCERY I,6506.0,11.08,13.53,303.0,587,0.9916,0.0001,0.7268,A,59.08,136.67,1.2211191335740073,High Risk
47,1281780,CLEANING,5657.0,9.89,15.41,346.0,572,0.9662,0.0001,0.7704,A,67.28,136.51,1.5581395348837208,High Risk
49,314570,CLEANING,6066.0,10.28,14.77,349.0,590,0.9966,0.0001,0.7486,A,64.49,136.46,1.4367704280155642,High Risk
47,1463807,BEVERAGES,6235.0,10.92,13.74,238.0,571,0.9645,0.0001,0.7408,A,59.96,136.4,1.2582417582417582,High Risk
45,657869,GROCERY I,6985.0,11.86,12.18,98.0,589,0.9949,0.0001,0.7035,A,53.15,136.16,1.026981450252951,High Risk
47,789223,CLEANING,6835.0,11.89,12.12,142.0,575,0.9713,0.0001,0.7104,A,52.9,136.11,1.0193439865433136,High Risk
44,1261025,BEVERAGES,5586.0,11.0,13.29,184.0,508,0.8581,0.0001,0.7735,A,58.01,134.98,1.208181818181818,High Risk
47,1951039,BEVERAGES,6250.0,11.28,12.81,130.0,554,0.9358,0.0001,0.7398,A,55.94,134.91,1.1356382978723405,High Risk
44,414421,GROCERY I,6534.0,11.15,13.02,283.0,586,0.9899,0.0001,0.7253,A,56.83,134.89,1.167713004484305,High Risk
44,313641,GROCERY I,6050.0,10.34,14.28,253.0,585,0.9882,0.0001,0.7498,A,62.35,134.75,1.381044487427466,High Risk
45,302997,GROCERY I,5917.0,10.24,14.43,129.0,578,0.9764,0.0001,0.7561,A,63.0,134.66,1.4091796875,High Risk
49,848765,GROCERY I,6118.0,10.64,13.78,161.0,575,0.9713,0.0001,0.7462,A,60.17,134.65,1.295112781954887,High Risk
44,1346631,CLEANING,6560.0,11.49,12.35,137.0,571,0.9645,0.0001,0.7238,A,53.92,134.34,1.0748476936466491,High Risk
44,949053,GROCERY I,6665.0,11.75,11.83,101.0,567,0.9578,0.0001,0.7189,A,51.66,133.94,1.0068085106382978,High Risk
47,1958187,BEVERAGES,6298.0,11.35,12.18,140.0,555,0.9375,0.0001,0.7378,A,53.18,132.62,1.0731277533039647,High Risk
49,207857,GROCERY I,6669.0,11.42,12.05,80.0,584,0.9865,0.0001,0.7186,A,52.62,132.56,1.055166374781086,High Risk
47,841570,GROCERY I,5610.0,10.39,13.61,194.0,540,0.9122,0.0001,0.7721,A,59.4,132.13,1.3099133782483157,High Risk
49,358264,GROCERY I,5607.0,9.72,14.61,343.0,577,0.9747,0.0001,0.7722,A,63.78,131.81,1.5030864197530862,High Risk
45,1920071,GROCERY I,6118.0,10.53,13.29,288.0,581,0.9814,0.0001,0.7462,A,58.02,131.73,1.2621082621082622,High Risk
44,1047696,BEVERAGES,5459.0,10.87,12.71,153.0,502,0.848,0.0001,0.7803,A,55.51,131.63,1.1692732290708374,High Risk
49,1501579,PRODUCE,6636.0,11.32,11.99,159.0,586,0.9899,0.0001,0.72,A,52.34,131.61,1.0591872791519434,High Risk
49,165988,GROCERY I,6631.0,11.47,11.71,186.0,578,0.9764,0.0001,0.7202,A,51.1,131.41,1.0209241499564081,High Risk
44,1160872,GROCERY I,5879.0,11.28,11.85,210.0,521,0.8801,0.0001,0.7579,A,51.75,130.74,1.050531914893617,High Risk
47,757880,GROCERY I,5788.0,9.88,14.02,148.0,586,0.9899,0.0001,0.7633,A,61.2,130.34,1.4190283400809716,High Risk
