store_nbr,item_nbr,family,total_demand,average_daily_demand,demand_std,max_daily_demand,active_sales_days,sales_frequency,demand_share,cumulative_demand_share,abc_class,safety_stock,reorder_point,coefficient_of_variation,replenishment_risk
45,1971461,DAIRY,2224.0,4.57,2.87,20.0,487,0.8226,0.0,0.9415,B,12.54,44.51,0.6280087527352297,Low Risk
44,2087978,BEVERAGES,2224.0,31.77,82.4,632.0,70,0.1182,0.0,0.9415,B,359.7,582.1,2.5936418004406674,Medium Risk
44,161288,GROCERY I,2223.0,6.26,10.1,159.0,355,0.5997,0.0,0.9416,B,44.11,87.94,1.6134185303514377,Medium Risk
25,1463806,BEVERAGES,2222.0,4.56,4.08,55.0,487,0.8226,0.0,0.9416,B,17.82,49.75,0.8947368421052633,Low Risk
47,1179119,BREAD/BAKERY,2222.0,4.66,3.5,23.0,477,0.8057,0.0,0.9416,B,15.26,47.87,0.7510729613733905,Low Risk
44,2028217,BEVERAGES,2222.0,11.82,8.75,45.0,188,0.3176,0.0,0.9416,B,38.21,120.95,0.7402707275803723,Low Risk
49,1046272,GROCERY I,2220.0,6.07,11.05,192.0,366,0.6182,0.0,0.9417,B,48.24,90.7,1.8204283360790774,Medium Risk
47,1980754,BEVERAGES,2220.0,8.22,7.8,47.0,270,0.4561,0.0,0.9417,B,34.05,91.61,0.948905109489051,Low Risk
47,2048374,GROCERY I,2218.0,35.21,20.23,103.0,63,0.1064,0.0,0.9417,B,88.3,334.74,0.5745526838966203,Low Risk
44,1386220,GROCERY I,2218.0,4.04,2.64,16.0,549,0.9274,0.0,0.9417,B,11.51,39.79,0.6534653465346535,Low Risk
44,989092,GROCERY I,2217.0,4.81,3.27,23.0,461,0.7787,0.0,0.9418,B,14.28,47.95,0.6798336798336799,Low Risk
49,634008,MEATS,2216.744,3.97,3.22,26.614,558,0.9426,0.0,0.9418,B,14.04,41.85,0.8110831234256927,Low Risk
47,1695846,PRODUCE,2216.352,4.17,2.18,11.674,531,0.897,0.0,0.9418,B,9.52,38.74,0.5227817745803358,Low Risk
45,1092008,BREAD/BAKERY,2216.0,4.46,3.37,20.0,497,0.8395,0.0,0.9418,B,14.72,45.93,0.7556053811659194,Low Risk
25,1083152,DAIRY,2215.0,4.46,2.97,19.0,497,0.8395,0.0,0.9419,B,12.97,44.17,0.6659192825112108,Low Risk
44,1991151,GROCERY I,2213.0,4.21,2.91,16.0,526,0.8885,0.0,0.9419,B,12.71,42.16,0.6912114014251782,Low Risk
49,2026683,GROCERY I,2213.0,3.93,2.48,19.0,563,0.951,0.0,0.9419,B,10.82,38.33,0.6310432569974554,Low Risk
49,575863,GROCERY I,2212.0,4.97,3.28,22.0,445,0.7517,0.0,0.9419,B,14.31,49.11,0.6599597585513078,Low Risk
47,1489880,PRODUCE,2212.0,4.59,3.22,24.0,482,0.8142,0.0,0.942,B,14.07,46.2,0.701525054466231,Low Risk
49,2011153,GROCERY I,2212.0,4.01,2.72,33.0,551,0.9307,0.0,0.942,B,11.89,39.99,0.6783042394014963,Low Risk
45,830749,GROCERY I,2211.0,4.01,2.82,35.0,551,0.9307,0.0,0.942,B,12.33,40.42,0.7032418952618453,Low Risk
44,2047495,GROCERY I,2210.0,12.14,10.75,67.0,182,0.3074,0.0,0.942,B,46.93,131.93,0.8855024711696869,Low Risk
47,1228321,GROCERY I,2210.0,4.34,3.17,42.0,509,0.8598,0.0,0.9421,B,13.85,44.24,0.7304147465437788,Low Risk
25,1057033,GROCERY I,2209.0,7.36,6.2,40.0,300,0.5068,0.0,0.9421,B,27.08,78.63,0.842391304347826,Low Risk
25,179615,DAIRY,2209.0,4.63,4.2,34.0,477,0.8057,0.0,0.9421,B,18.35,50.77,0.9071274298056156,Low Risk
45,2026432,BEVERAGES,2209.0,5.74,4.81,25.0,385,0.6503,0.0,0.9421,B,21.01,61.17,0.8379790940766549,Low Risk
49,406965,CLEANING,2209.0,5.45,3.53,31.0,405,0.6841,0.0,0.9422,B,15.43,53.61,0.6477064220183486,Low Risk
47,740713,CLEANING,2206.0,4.15,2.73,15.0,532,0.8986,0.0,0.9422,B,11.9,40.93,0.6578313253012048,Low Risk
45,568133,BEVERAGES,2206.0,5.66,4.14,22.0,390,0.6588,0.0,0.9422,B,18.07,57.67,0.7314487632508834,Low Risk
45,686034,BEVERAGES,2205.0,4.28,4.21,52.0,515,0.8699,0.0,0.9422,B,18.38,48.36,0.983644859813084,Low Risk
49,683720,GROCERY I,2204.0,4.14,3.17,35.0,532,0.8986,0.0,0.9423,B,13.83,42.83,0.7657004830917875,Low Risk
45,2010428,GROCERY I,2203.0,4.04,2.78,19.0,545,0.9206,0.0,0.9423,B,12.14,40.43,0.6881188118811881,Low Risk
45,2048242,GROCERY I,2201.0,15.28,18.7,93.0,144,0.2432,0.0,0.9423,B,81.65,188.65,1.2238219895287958,Medium Risk
49,2011105,GROCERY I,2201.0,3.95,2.46,16.0,557,0.9409,0.0,0.9423,B,10.72,38.39,0.6227848101265823,Low Risk
47,1971423,BEVERAGES,2201.0,5.96,6.36,52.0,369,0.6233,0.0,0.9424,B,27.75,69.51,1.0671140939597317,Medium Risk
45,2010370,GROCERY I,2201.0,4.33,3.77,30.0,508,0.8581,0.0,0.9424,B,16.46,46.79,0.8706697459584295,Low Risk
45,1962824,DAIRY,2201.0,4.57,3.31,18.0,482,0.8142,0.0,0.9424,B,14.44,46.41,0.724288840262582,Low Risk
44,949296,CLEANING,2200.0,3.99,2.64,20.0,552,0.9324,0.0,0.9424,B,11.51,39.41,0.6616541353383458,Low Risk
44,2018612,BEVERAGES,2200.0,12.79,8.54,92.0,172,0.2905,0.0,0.9424,B,37.3,126.84,0.6677091477716967,Low Risk
45,2048374,GROCERY I,2200.0,33.33,17.97,92.0,66,0.1115,0.0,0.9425,B,78.45,311.78,0.5391539153915391,Low Risk
47,275826,CLEANING,2200.0,4.34,6.93,145.0,507,0.8564,0.0,0.9425,B,30.25,60.62,1.596774193548387,Medium Risk
49,839367,BEVERAGES,2200.0,4.19,2.76,18.0,525,0.8868,0.0,0.9425,B,12.03,41.37,0.6587112171837708,Low Risk
49,1990881,BEVERAGES,2199.0,8.66,8.41,50.0,254,0.4291,0.0,0.9425,B,36.72,97.32,0.9711316397228638,Low Risk
25,1958238,BEVERAGES,2199.0,6.02,14.21,250.0,365,0.6166,0.0,0.9426,B,62.04,104.21,2.36046511627907,Medium Risk
45,1999775,CLEANING,2199.0,7.64,5.15,27.0,288,0.4865,0.0,0.9426,B,22.5,75.95,0.6740837696335079,Low Risk
44,2049081,PRODUCE,2198.0,15.26,11.63,65.0,144,0.2432,0.0,0.9426,B,50.76,157.6,0.7621231979030145,Low Risk
49,2048246,GROCERY I,2198.0,8.59,6.29,39.0,256,0.4324,0.0,0.9426,B,27.47,87.57,0.7322467986030268,Low Risk
47,1455485,BEVERAGES,2198.0,8.65,6.31,40.0,254,0.4291,0.0,0.9427,B,27.53,88.1,0.7294797687861271,Low Risk
25,1944828,POULTRY,2194.078,9.14,6.64,34.189,240,0.4054,0.0,0.9427,B,28.99,92.98,0.7264770240700218,Low Risk
45,2027649,BEVERAGES,2194.0,9.46,7.21,35.0,232,0.3919,0.0,0.9427,B,31.47,97.67,0.7621564482029598,Low Risk
49,1463805,BEVERAGES,2194.0,4.56,14.33,263.0,481,0.8125,0.0,0.9427,B,62.57,94.5,3.1425438596491233,Medium Risk
44,2018690,BEVERAGES,2194.0,7.92,7.52,47.0,277,0.4679,0.0,0.9428,B,32.82,88.27,0.9494949494949495,Low Risk
45,2005384,BEVERAGES,2193.0,7.07,7.06,45.0,310,0.5236,0.0,0.9428,B,30.8,80.32,0.9985855728429985,Low Risk
49,322095,CLEANING,2192.0,4.17,2.51,16.0,526,0.8885,0.0,0.9428,B,10.94,40.11,0.6019184652278177,Low Risk
45,750857,GROCERY I,2192.0,4.04,3.22,24.0,543,0.9172,0.0,0.9428,B,14.04,42.29,0.7970297029702971,Low Risk
44,683722,GROCERY I,2192.0,4.56,3.3,22.0,481,0.8125,0.0,0.9429,B,14.39,46.29,0.7236842105263158,Low Risk
49,2047495,GROCERY I,2190.0,12.44,11.11,60.0,176,0.2973,0.0,0.9429,B,48.51,135.61,0.8930868167202572,Low Risk
47,849095,DAIRY,2189.0,4.61,4.74,26.0,475,0.8024,0.0,0.9429,B,20.67,52.93,1.0281995661605206,Medium Risk
49,2010498,GROCERY I,2189.0,4.99,3.75,42.0,439,0.7416,0.0,0.9429,B,16.38,51.29,0.751503006012024,Low Risk
44,1472433,GROCERY I,2189.0,4.33,4.18,32.0,506,0.8547,0.0,0.943,B,18.25,48.54,0.9653579676674364,Low Risk
44,865155,GROCERY I,2189.0,4.1,2.79,17.0,534,0.902,0.0,0.943,B,12.17,40.87,0.6804878048780488,Low Risk
49,949296,CLEANING,2188.0,4.07,2.51,18.0,537,0.9071,0.0,0.943,B,10.96,39.48,0.6167076167076166,Low Risk
47,1463784,BEVERAGES,2186.0,4.2,4.66,32.0,521,0.8801,0.0,0.943,B,20.36,49.73,1.1095238095238096,Medium Risk
49,1463609,BEVERAGES,2186.0,4.24,2.75,16.0,516,0.8716,0.0,0.9431,B,11.99,41.64,0.6485849056603773,Low Risk
47,805311,BEVERAGES,2185.0,4.89,5.04,54.0,447,0.7551,0.0,0.9431,B,22.02,56.24,1.030674846625767,Medium Risk
45,1146804,GROCERY I,2185.0,4.06,2.49,17.0,538,0.9088,0.0,0.9431,B,10.89,39.32,0.6133004926108375,Low Risk
47,1463555,BEVERAGES,2183.0,4.15,3.08,21.0,526,0.8885,0.0,0.9431,B,13.46,42.51,0.7421686746987951,Low Risk
49,459801,GROCERY I,2183.0,4.11,3.26,37.0,531,0.897,0.0,0.9432,B,14.22,43.0,0.7931873479318734,Low Risk
25,592801,DAIRY,2182.0,4.56,4.47,42.0,478,0.8074,0.0,0.9432,B,19.51,51.46,0.9802631578947368,Low Risk
45,2054101,BEVERAGES,2181.0,12.12,8.69,65.0,180,0.3041,0.0,0.9432,B,37.92,122.74,0.716996699669967,Low Risk
47,1134971,BEVERAGES,2181.0,4.41,4.6,46.0,495,0.8361,0.0,0.9432,B,20.06,50.9,1.0430839002267573,Medium Risk
49,683722,GROCERY I,2179.0,4.16,2.54,18.0,524,0.8851,0.0,0.9433,B,11.1,40.21,0.610576923076923,Low Risk
45,1253470,GROCERY I,2178.0,4.42,3.42,25.0,493,0.8328,0.0,0.9433,B,14.92,45.85,0.7737556561085973,Low Risk
49,1458461,GROCERY I,2178.0,4.25,3.24,29.0,512,0.8649,0.0,0.9433,B,14.16,43.94,0.7623529411764707,Low Risk
47,1345067,GROCERY I,2178.0,4.05,2.56,16.0,538,0.9088,0.0,0.9433,B,11.2,39.54,0.6320987654320988,Low Risk
25,1642400,PRODUCE,2177.766,9.11,8.2,57.84,239,0.4037,0.0,0.9434,B,35.81,99.59,0.9001097694840834,Low Risk
44,1949872,GROCERY I,2177.0,6.6,3.88,22.0,330,0.5574,0.0,0.9434,B,16.94,63.12,0.5878787878787879,Low Risk
49,1457518,GROCERY I,2176.0,3.99,3.56,29.0,545,0.9206,0.0,0.9434,B,15.56,43.51,0.8922305764411027,Low Risk
25,1239796,DAIRY,2176.0,5.51,4.37,32.0,395,0.6672,0.0,0.9434,B,19.06,57.62,0.7931034482758621,Low Risk
47,750856,GROCERY I,2175.0,4.47,6.92,59.0,487,0.8226,0.0,0.9435,B,30.22,61.48,1.5480984340044743,Medium Risk
25,913102,BEVERAGES,2174.0,7.17,11.7,88.0,303,0.5118,0.0,0.9435,B,51.1,101.32,1.6317991631799162,Medium Risk
44,2011200,GROCERY I,2174.0,3.88,2.34,14.0,560,0.9459,0.0,0.9435,B,10.23,37.41,0.6030927835051546,Low Risk
44,352513,CLEANING,2174.0,4.0,2.51,14.0,544,0.9189,0.0,0.9435,B,10.95,38.92,0.6275,Low Risk
45,1339795,GROCERY I,2173.0,5.31,23.72,465.0,409,0.6909,0.0,0.9436,B,103.56,140.75,4.467043314500942,Medium Risk
49,2010762,GROCERY I,2173.0,4.08,3.01,26.0,533,0.9003,0.0,0.9436,B,13.16,41.7,0.7377450980392156,Low Risk
49,1225768,GROCERY I,2173.0,7.17,5.74,33.0,303,0.5118,0.0,0.9436,B,25.04,75.25,0.8005578800557881,Low Risk
47,1463621,BEVERAGES,2172.0,4.41,2.79,18.0,492,0.8311,0.0,0.9436,B,12.17,43.07,0.6326530612244898,Low Risk
45,2007133,DAIRY,2172.0,4.01,2.72,19.0,541,0.9139,0.0,0.9436,B,11.86,39.96,0.6783042394014963,Low Risk
45,1161572,GROCERY I,2172.0,5.79,3.47,21.0,375,0.6334,0.0,0.9437,B,15.17,55.71,0.5993091537132988,Low Risk
49,1146799,GROCERY I,2171.0,4.16,3.05,19.0,522,0.8818,0.0,0.9437,B,13.33,42.45,0.7331730769230769,Low Risk
47,1458834,BEVERAGES,2171.0,6.08,10.42,98.0,357,0.603,0.0,0.9437,B,45.5,88.07,1.713815789473684,Medium Risk
44,1999969,BEVERAGES,2171.0,5.77,5.36,51.0,376,0.6351,0.0,0.9437,B,23.42,63.84,0.9289428076256501,Low Risk
25,1166475,BEVERAGES,2170.0,6.29,6.06,39.0,345,0.5828,0.0,0.9438,B,26.45,70.48,0.9634340222575516,Low Risk
44,1082391,GROCERY I,2170.0,4.1,3.04,18.0,529,0.8936,0.0,0.9438,B,13.29,42.0,0.7414634146341464,Low Risk
47,1351227,GROCERY I,2170.0,4.37,4.49,42.0,497,0.8395,0.0,0.9438,B,19.61,50.17,1.0274599542334097,Medium Risk
44,1958191,BEVERAGES,2170.0,4.8,4.38,36.0,452,0.7635,0.0,0.9438,B,19.11,52.71,0.9125,Low Risk
45,598492,GROCERY I,2169.0,5.24,14.16,168.0,414,0.6993,0.0,0.9439,B,61.83,98.51,2.7022900763358777,Medium Risk
45,1047705,BEVERAGES,2169.0,4.41,3.08,26.0,492,0.8311,0.0,0.9439,B,13.45,44.31,0.6984126984126984,Low Risk
47,229368,GROCERY I,2169.0,3.91,2.58,17.0,555,0.9375,0.0,0.9439,B,11.28,38.64,0.659846547314578,Low Risk
49,1289418,GROCERY I,2168.0,3.94,2.32,15.0,550,0.9291,0.0,0.9439,B,10.13,37.72,0.5888324873096447,Low Risk
47,890371,GROCERY I,2167.0,3.9,2.34,12.0,556,0.9392,0.0,0.944,B,10.22,37.5,0.6,Low Risk
44,2086882,DAIRY,2167.0,22.81,8.25,45.0,95,0.1605,0.0,0.944,B,36.0,195.67,0.3616834721613328,Low Risk
44,1926107,BEVERAGES,2166.0,8.02,9.11,55.0,270,0.4561,0.0,0.944,B,39.76,95.92,1.1359102244389028,Medium Risk
49,1924661,CLEANING,2165.0,26.4,25.01,132.0,82,0.1385,0.0,0.944,B,109.19,294.01,0.947348484848485,Low Risk
25,1932491,BEVERAGES,2164.0,5.55,5.33,37.0,390,0.6588,0.0,0.9441,B,23.28,62.12,0.9603603603603604,Low Risk
49,1346626,CLEANING,2164.0,3.86,2.42,16.0,561,0.9476,0.0,0.9441,B,10.58,37.58,0.6269430051813472,Low Risk
45,2010359,GROCERY I,2164.0,4.79,3.89,29.0,452,0.7635,0.0,0.9441,B,16.98,50.5,0.8121085594989562,Low Risk
25,1696020,PRODUCE,2163.0,4.69,3.71,28.0,461,0.7787,0.0,0.9441,B,16.19,49.03,0.7910447761194029,Low Risk
47,2018273,BEVERAGES,2163.0,8.69,7.84,43.0,249,0.4206,0.0,0.9442,B,34.23,95.04,0.902186421173763,Low Risk
45,559682,GROCERY I,2163.0,3.91,3.28,30.0,553,0.9341,0.0,0.9442,B,14.32,41.7,0.8388746803069053,Low Risk
47,463458,CLEANING,2163.0,4.29,5.05,67.0,504,0.8514,0.0,0.9442,B,22.05,52.09,1.1771561771561772,Medium Risk
47,470760,CLEANING,2162.0,4.63,3.61,21.0,467,0.7889,0.0,0.9442,B,15.76,48.17,0.7796976241900648,Low Risk
45,1937350,GROCERY I,2161.0,3.89,2.5,18.0,556,0.9392,0.0,0.9443,B,10.9,38.11,0.6426735218508998,Low Risk
47,1492315,PRODUCE,2161.0,7.28,11.0,97.0,297,0.5017,0.0,0.9443,B,48.03,98.97,1.510989010989011,Medium Risk
44,1239741,DAIRY,2160.0,4.0,2.82,22.0,540,0.9122,0.0,0.9443,B,12.32,40.32,0.705,Low Risk
25,1957078,DAIRY,2159.0,5.04,4.35,35.0,428,0.723,0.0,0.9443,B,18.98,54.29,0.863095238095238,Low Risk
45,765517,GROCERY I,2159.0,3.85,2.21,14.0,561,0.9476,0.0,0.9444,B,9.66,36.6,0.574025974025974,Low Risk
49,686036,CLEANING,2158.0,3.79,2.36,12.0,569,0.9611,0.0,0.9444,B,10.3,36.84,0.6226912928759895,Low Risk
47,1057490,CLEANING,2157.0,4.02,2.8,20.0,537,0.9071,0.0,0.9444,B,12.21,40.33,0.6965174129353234,Low Risk
47,1447817,CLEANING,2156.0,4.12,3.51,23.0,523,0.8834,0.0,0.9444,B,15.33,44.18,0.8519417475728155,Low Risk
47,1923218,GROCERY I,2156.0,4.08,4.91,62.0,528,0.8919,0.0,0.9445,B,21.42,50.0,1.2034313725490196,Medium Risk
44,979197,CLEANING,2155.0,4.29,4.02,48.0,502,0.848,0.0,0.9445,B,17.56,47.61,0.937062937062937,Low Risk
49,263583,GROCERY I,2155.0,3.91,5.57,122.0,551,0.9307,0.0,0.9445,B,24.3,51.68,1.4245524296675192,Medium Risk
44,365138,GROCERY I,2155.0,6.45,7.08,85.0,334,0.5642,0.0,0.9445,B,30.91,76.07,1.0976744186046512,Medium Risk
49,812725,CLEANING,2155.0,3.86,2.31,15.0,559,0.9443,0.0,0.9445,B,10.08,37.06,0.5984455958549223,Low Risk
44,1997976,GROCERY I,2155.0,4.04,2.63,16.0,533,0.9003,0.0,0.9446,B,11.48,39.78,0.650990099009901,Low Risk
25,315474,BREAD/BAKERY,2153.0,4.51,3.94,33.0,477,0.8057,0.0,0.9446,B,17.21,48.81,0.8736141906873615,Low Risk
45,1306196,CLEANING,2153.0,4.46,2.96,17.0,483,0.8159,0.0,0.9446,B,12.94,44.14,0.6636771300448431,Low Risk
47,1975527,GROCERY I,2153.0,5.32,7.95,98.0,405,0.6841,0.0,0.9446,B,34.71,71.92,1.494360902255639,Medium Risk
45,2005298,BEVERAGES,2152.0,11.76,11.61,64.0,183,0.3091,0.0,0.9447,B,50.66,132.98,0.9872448979591837,Low Risk
44,2014097,BEVERAGES,2152.0,9.16,6.94,40.0,235,0.397,0.0,0.9447,B,30.32,94.42,0.75764192139738,Low Risk
49,1463707,BEVERAGES,2152.0,3.96,3.26,27.0,544,0.9189,0.0,0.9447,B,14.25,41.94,0.8232323232323232,Low Risk
44,1397797,GROCERY I,2152.0,6.54,5.18,33.0,329,0.5557,0.0,0.9447,B,22.6,68.38,0.7920489296636085,Low Risk
44,2027090,GROCERY I,2151.0,4.01,2.41,15.0,537,0.9071,0.0,0.9448,B,10.52,38.56,0.6009975062344141,Low Risk
44,586423,GROCERY I,2151.0,17.07,19.38,86.0,126,0.2128,0.0,0.9448,B,84.62,204.12,1.1353251318101933,Medium Risk
25,1464038,BEVERAGES,2150.0,5.23,4.37,24.0,411,0.6943,0.0,0.9448,B,19.07,55.69,0.8355640535372848,Low Risk
49,959500,CLEANING,2150.0,6.29,3.7,21.0,342,0.5777,0.0,0.9448,B,16.14,60.14,0.5882352941176471,Low Risk
47,1058820,CLEANING,2147.0,4.71,3.41,24.0,456,0.7703,0.0,0.9449,B,14.9,47.86,0.7239915074309979,Low Risk
45,1471462,DAIRY,2147.0,4.47,3.24,18.0,480,0.8108,0.0,0.9449,B,14.13,45.45,0.7248322147651007,Low Risk
25,1964810,BEVERAGES,2146.0,8.8,15.34,83.0,244,0.4122,0.0,0.9449,B,66.95,128.51,1.743181818181818,Medium Risk
45,1146974,GROCERY I,2146.0,4.19,3.16,23.0,512,0.8649,0.0,0.9449,B,13.8,43.14,0.7541766109785203,Low Risk
49,1057491,CLEANING,2144.0,4.15,3.35,22.0,517,0.8733,0.0,0.945,B,14.61,43.64,0.8072289156626505,Low Risk
49,2014085,BEVERAGES,2143.0,7.42,12.05,153.0,289,0.4882,0.0,0.945,B,52.59,104.5,1.6239892183288411,Medium Risk
25,1014865,DAIRY,2143.0,5.64,6.16,60.0,380,0.6419,0.0,0.945,B,26.9,66.38,1.0921985815602837,Medium Risk
44,1958223,BEVERAGES,2143.0,4.56,7.28,127.0,470,0.7939,0.0,0.945,B,31.8,63.72,1.5964912280701757,Medium Risk
49,1464208,BEVERAGES,2142.0,4.14,2.49,16.0,517,0.8733,0.0,0.9451,B,10.88,39.88,0.601449275362319,Low Risk
45,470760,CLEANING,2142.0,4.43,3.28,24.0,484,0.8176,0.0,0.9451,B,14.34,45.31,0.7404063205417607,Low Risk
44,572838,CLEANING,2140.0,6.17,9.54,108.0,347,0.5861,0.0,0.9451,B,41.67,84.84,1.546191247974068,Medium Risk
49,155625,GROCERY I,2139.0,4.17,2.69,17.0,513,0.8666,0.0,0.9451,B,11.74,40.93,0.645083932853717,Low Risk
47,211999,GROCERY I,2139.0,3.97,2.4,21.0,539,0.9105,0.0,0.9451,B,10.5,38.28,0.6045340050377833,Low Risk
44,1980485,BEVERAGES,2139.0,9.77,7.83,47.0,219,0.3699,0.0,0.9452,B,34.18,102.55,0.8014329580348004,Low Risk
25,314570,CLEANING,2137.0,4.79,8.31,156.0,446,0.7534,0.0,0.9452,B,36.29,69.84,1.734864300626305,Medium Risk
44,958519,BEVERAGES,2137.0,5.65,9.29,73.0,378,0.6385,0.0,0.9452,B,40.54,80.12,1.6442477876106192,Medium Risk
47,1167754,GROCERY I,2137.0,5.38,13.76,199.0,397,0.6706,0.0,0.9452,B,60.06,97.74,2.557620817843866,Medium Risk
45,1121515,CLEANING,2137.0,4.36,2.83,16.0,490,0.8277,0.0,0.9453,B,12.34,42.87,0.6490825688073394,Low Risk
47,1079254,CLEANING,2135.0,4.66,3.26,24.0,458,0.7736,0.0,0.9453,B,14.23,46.86,0.6995708154506437,Low Risk
47,1963838,CLEANING,2135.0,4.9,3.46,29.0,436,0.7365,0.0,0.9453,B,15.09,49.37,0.7061224489795918,Low Risk
49,1038962,BREAD/BAKERY,2135.0,4.93,3.31,21.0,433,0.7314,0.0,0.9453,B,14.45,48.97,0.6713995943204869,Low Risk
47,932281,CLEANING,2134.0,4.06,2.65,16.0,526,0.8885,0.0,0.9454,B,11.59,39.99,0.6527093596059114,Low Risk
49,1916579,BREAD/BAKERY,2133.0,4.29,2.97,18.0,497,0.8395,0.0,0.9454,B,12.98,43.02,0.6923076923076924,Low Risk
25,1239857,POULTRY,2132.795,4.49,3.51,21.284,475,0.8024,0.0,0.9454,B,15.33,46.76,0.7817371937639197,Low Risk
49,1224521,BEVERAGES,2132.0,4.5,4.11,44.0,474,0.8007,0.0,0.9454,B,17.93,49.42,0.9133333333333334,Low Risk
25,1979268,BEVERAGES,2131.0,6.58,4.59,29.0,324,0.5473,0.0,0.9455,B,20.04,66.08,0.6975683890577508,Low Risk
45,1397068,CLEANING,2131.0,4.46,3.79,22.0,478,0.8074,0.0,0.9455,B,16.53,47.73,0.8497757847533632,Low Risk
49,841607,CLEANING,2130.0,4.72,4.47,69.0,451,0.7618,0.0,0.9455,B,19.51,52.57,0.9470338983050848,Low Risk
47,801934,CLEANING,2130.0,4.11,2.69,21.0,518,0.875,0.0,0.9455,B,11.73,40.51,0.6545012165450121,Low Risk
44,129296,GROCERY I,2130.0,4.1,2.96,30.0,519,0.8767,0.0,0.9456,B,12.94,41.67,0.7219512195121952,Low Risk
25,1047775,BEVERAGES,2130.0,5.7,5.75,43.0,374,0.6318,0.0,0.9456,B,25.11,64.97,1.0087719298245614,Medium Risk
49,2053874,BEVERAGES,2128.0,15.88,8.8,46.0,134,0.2264,0.0,0.9456,B,38.42,149.58,0.5541561712846348,Low Risk
45,1346626,CLEANING,2128.0,3.93,2.93,25.0,541,0.9139,0.0,0.9456,B,12.79,40.33,0.7455470737913487,Low Risk
47,308924,CLEANING,2127.0,4.24,3.05,19.0,502,0.848,0.0,0.9457,B,13.31,42.97,0.7193396226415093,Low Risk
44,812725,CLEANING,2127.0,3.97,2.67,17.0,536,0.9054,0.0,0.9457,B,11.64,39.42,0.672544080604534,Low Risk
45,1176560,GROCERY I,2126.0,4.02,2.76,18.0,529,0.8936,0.0,0.9457,B,12.05,40.19,0.6865671641791045,Low Risk
49,414888,CLEANING,2126.0,3.94,2.72,21.0,540,0.9122,0.0,0.9457,B,11.89,39.45,0.6903553299492386,Low Risk
45,1463594,BEVERAGES,2125.0,3.95,2.33,16.0,538,0.9088,0.0,0.9457,B,10.16,37.81,0.589873417721519,Low Risk
25,1239859,POULTRY,2124.963,6.25,5.44,38.484,340,0.5743,0.0,0.9458,B,23.76,67.51,0.8704000000000001,Low Risk
49,1324591,GROCERY I,2124.0,3.79,2.44,28.0,560,0.9459,0.0,0.9458,B,10.66,37.21,0.6437994722955145,Low Risk
44,949629,CLEANING,2124.0,4.01,2.66,16.0,530,0.8953,0.0,0.9458,B,11.59,39.64,0.6633416458852869,Low Risk
49,1150954,BEVERAGES,2124.0,4.58,4.12,43.0,464,0.7838,0.0,0.9458,B,18.0,50.04,0.8995633187772926,Low Risk
44,2007117,DAIRY,2124.0,4.31,3.42,23.0,493,0.8328,0.0,0.9459,B,14.95,45.1,0.7935034802784223,Low Risk
45,584027,MEATS,2123.957,3.91,2.63,15.097,543,0.9172,0.0,0.9459,B,11.46,38.84,0.6726342710997442,Low Risk
49,819231,MEATS,2122.617,3.64,2.1,15.785,583,0.9848,0.0,0.9459,B,9.17,34.66,0.576923076923077,Low Risk
44,2011218,GROCERY I,2122.0,3.9,2.57,20.0,544,0.9189,0.0,0.9459,B,11.22,38.53,0.658974358974359,Low Risk
45,116279,GROCERY I,2121.0,4.01,2.92,21.0,529,0.8936,0.0,0.946,B,12.75,40.81,0.7281795511221946,Low Risk
47,812725,CLEANING,2120.0,3.95,3.24,27.0,537,0.9071,0.0,0.946,B,14.13,41.76,0.8202531645569621,Low Risk
45,472526,GROCERY I,2119.0,3.86,2.43,17.0,549,0.9274,0.0,0.946,B,10.59,37.61,0.6295336787564767,Low Risk
49,2027827,DAIRY,2119.0,7.41,4.75,38.0,286,0.4831,0.0,0.946,B,20.74,72.61,0.641025641025641,Low Risk
44,979195,CLEANING,2118.0,4.03,3.81,38.0,526,0.8885,0.0,0.9461,B,16.64,44.83,0.945409429280397,Low Risk
47,2004694,BEVERAGES,2117.0,5.9,3.73,24.0,359,0.6064,0.0,0.9461,B,16.27,57.55,0.6322033898305084,Low Risk
44,2110456,BEVERAGES,2116.0,45.02,28.1,141.0,47,0.0794,0.0,0.9461,B,122.67,437.81,0.6241670368725011,Low Risk
49,1089046,CLEANING,2116.0,4.53,3.27,26.0,467,0.7889,0.0,0.9461,B,14.29,46.0,0.7218543046357615,Low Risk
25,1464029,BEVERAGES,2116.0,5.51,5.47,50.0,384,0.6486,0.0,0.9462,B,23.87,62.44,0.9927404718693285,Low Risk
47,2014097,BEVERAGES,2115.0,9.61,5.99,35.0,220,0.3716,0.0,0.9462,B,26.16,93.45,0.6233090530697191,Low Risk
44,464334,GROCERY I,2115.0,4.32,3.14,21.0,490,0.8277,0.0,0.9462,B,13.7,43.92,0.7268518518518519,Low Risk
25,457727,DAIRY,2115.0,4.34,3.09,25.0,487,0.8226,0.0,0.9462,B,13.49,43.89,0.7119815668202765,Low Risk
25,1920071,GROCERY I,2114.0,5.23,15.28,288.0,404,0.6824,0.0,0.9462,B,66.7,103.33,2.921606118546845,Medium Risk
44,171890,CLEANING,2113.0,4.9,4.17,25.0,431,0.728,0.0,0.9463,B,18.22,52.53,0.8510204081632652,Low Risk
